"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene"
-1.34267786507082,1.58359535692266,-7.24021477667957,5.73233956825458e-10,6.21234064589521e-08,12.5350378808981,"GRIK5"
-1.44415062740014,3.52530385902703,-7.22467092458425,6.11212170636547e-10,6.58607308668193e-08,12.4726840280465,"MRVI1"
1.73738458512662,2.00107008022887,7.21704934750743,6.3074038513379e-10,6.71773601809816e-08,12.4421151107619,"CDCA8"
2.9637180271727,4.51622002234351,7.21506215619392,6.35933463737667e-10,6.71773601809816e-08,12.4341453421123,"ISG15"
-1.72346089122941,1.12540482734901,-7.21463649813844,6.37051357013688e-10,6.71773601809816e-08,12.4324382398931,"TAC1"
-1.50203806352551,1.71389700711385,-7.21439714130719,6.37680833239418e-10,6.71773601809816e-08,12.4314783034834,"ADAMTS8"
2.30813249899663,2.4212682872069,7.21245325512981,6.42816013970255e-10,6.73421198635394e-08,12.423682501709,"CXCL9"
-1.43360946038765,7.97769425654524,-7.20810463348687,6.54453574292072e-10,6.81824919913016e-08,12.4062434744362,"PAGR1"
1.88378347041019,3.14038449810655,7.20301208391325,6.6834927715117e-10,6.92475951606572e-08,12.385822486948,"FNDC1"
1.30912672763495,1.58871093615657,7.1964666777943,6.86642111358168e-10,7.07541546113714e-08,12.3595777735937,"KIF4A"
-1.78720775071679,2.18850264225883,-7.18005491524027,7.34733668039603e-10,7.49240117778719e-08,12.2937835208157,"TENM2"
-2.07272392155916,1.66741481259512,-7.17994872268612,7.3505553263543e-10,7.49240117778719e-08,12.2933578498494,"CYP4F22"
-1.81143514058475,3.60723143521794,-7.16870735827191,7.69934748811815e-10,7.80573094534645e-08,12.2483008535155,"PDE2A"
-2.03590260280641,2.31968650517944,-7.16697177093137,7.75464938064798e-10,7.81975526047481e-08,12.2413450487812,"SDPR"
-2.14239684625463,5.21923889334722,-7.15529053475957,8.137295680509e-10,8.16196726847651e-08,12.1945343149557,"TNXB"
-1.44674631645835,2.44858784180339,-7.14584297931779,8.46049346306194e-10,8.44124472132059e-08,12.156680852327,"BEGAIN"
-1.88725942451322,1.96512454598622,-7.13952640246327,8.68368650143766e-10,8.61833033461105e-08,12.1313753672594,"ATP1A2"
-1.24489532042346,2.22713057514135,-7.12908828678074,9.06544474382079e-10,8.95010950440988e-08,12.0895636841189,"ADAMTS5"
1.65352689312789,2.4778431922467,7.10108199145399,1.01743985240411e-09,9.99263713374184e-08,11.977414308543,"C16orf59"
1.71100993395313,1.83821098983059,7.08860742566729,1.07109125945767e-09,1.04531034463634e-07,11.9274773827622,"UBE2T"
-1.88007175292953,2.48707640822706,-7.08763033320486,1.07541075918466e-09,1.04531034463634e-07,11.9235664262339,"HLF"
-2.09185886571034,1.25730298976505,-7.08588734920892,1.08315922894339e-09,1.04744274770182e-07,11.9165900363934,"MYOCD"
1.99391878304077,3.84436686441134,7.08074827815334,1.10633035952048e-09,1.06439140762642e-07,11.8960218208716,"MCM2"
2.11616311847948,3.02570282059716,7.06712082049982,1.1701930846812e-09,1.12011832476311e-07,11.8414891117998,"AURKB"
-1.19853181324867,3.44742760957945,-7.05627210338262,1.22364888401028e-09,1.16158267650367e-07,11.7980852439975,"MCC"
-1.57194137441134,1.59164001311455,-7.0558393407215,1.22583100506035e-09,1.16158267650367e-07,11.7963540056094,"LCN10"
-2.19959306013066,3.59894081602564,-7.0531212248451,1.2396254880248e-09,1.16878089138418e-07,11.7854806651307,"ESR1"
-1.65404003110586,2.34331166698544,-7.04784578534067,1.26684128618725e-09,1.18779697768249e-07,11.7643786984659,"ATOH8"
-1.05325213061619,2.52978082967836,-7.04629499046342,1.27495440477962e-09,1.18779697768249e-07,11.7581758340559,"SHE"
1.74397572413079,3.5231793621195,7.04558403182371,1.27869113045313e-09,1.18779697768249e-07,11.7553322013171,"FANCI"
-1.4968417630745,2.98555029181382,-7.04393026957526,1.2874253932245e-09,1.19004807058992e-07,11.7487177615179,"FLRT2"
1.48151752740101,2.82611908532003,7.04042623378825,1.30612864387352e-09,1.20144721158649e-07,11.7347035565643,"SAC3D1"
-1.70885793174666,2.26975584767554,-7.03833012885227,1.31744600745317e-09,1.20597472633711e-07,11.7263207180337,"CADM3"
-1.54818778258772,2.36038138450276,-7.02796915732801,1.37483835056075e-09,1.25243124524271e-07,11.6848893168442,"DNALI1"
1.40230625763448,1.56292856037397,7.02026044911333,1.41914865708519e-09,1.2865810685892e-07,11.6540688547139,"CCNA2"
1.00031006903412,3.70533405580915,7.0133504065554,1.46007571305919e-09,1.31735156560561e-07,11.6264452901804,"GFPT1"
1.88748034149279,5.16089315972155,7.00858893205887,1.48895918751947e-09,1.33701444757403e-07,11.6074128997677,"CAPS"
2.57478993121543,3.88022798475499,7.00703738725185,1.49849336417641e-09,1.33919854825946e-07,11.6012114880068,"HIST1H2AL"
1.51369216556729,2.66414356262482,7.00395077299566,1.5176416521525e-09,1.34991361484149e-07,11.5888750522611,"ESPL1"
-1.95925964105495,8.57140209990723,-7.00058410811075,1.538805233487e-09,1.36231222008752e-07,11.5754201408056,"CHTF8"
-2.25455728191193,10.151954008918,-6.99897982032237,1.54899328227741e-09,1.36492365999557e-07,11.5690088889532,"DCAF8"
-1.97886023599034,8.66117581788794,-6.99701508189487,1.56156193394259e-09,1.36959876224909e-07,11.561157425489,"NAA60"
1.91254640850174,2.96240486994851,6.99190536824045,1.59472692900599e-09,1.39221137501231e-07,11.5407394242905,"LRRC15"
1.99026501835006,5.41912473049388,6.98683612715432,1.62832230331396e-09,1.41498957021159e-07,11.5204851183927,"PMEPA1"
-1.81096433949533,6.94927633360218,-6.98055252401284,1.67094545942725e-09,1.44536782240457e-07,11.4953815341746,"ZNF668"
-1.39925461920206,1.87880764986162,-6.97248649954918,1.72729151209264e-09,1.48728475084616e-07,11.4631614931384,"KCND3"
